X,Y,OBJECTID,HealthFacilityIDNumber,FacilityCategory,BusinessName,RiskLevel,FullAddress,AddrNum,StreetName,InspectionType,InspectionResult,DateOfInspection,InspectionIDNumber,ViolationPriority,FoodCodeItem,YearOfInspection,ViolationStatus,ViolationPoints,InspectionScore,ViolationIDNumber,APN,Ward,Neighborhood,Latitude,Longitude,unique_id
-10383695.6783,5614354.8213,7024,LIC35684,RESTAURANT,CHRISTOS,1,2632 NICOLLET AVE,2632.0,NICOLLET,Routine,Complete,2023/08/23 15:00:00+00,3915783,Priority2,MN Rule 4626.0390B,2023,Corrected on-site,2,98,852942,3402924310205,10.0,Whittier,44.95446,-93.27833,LIC35684
-10383695.6783,5614354.8213,7025,LIC35684,RESTAURANT,CHRISTOS,1,2632 NICOLLET AVE,2632.0,NICOLLET,Routine,Complete,2023/08/23 15:00:00+00,3915783,Priority3,MN Rule 4626.1515,2023,Observed,0,98,852943,3402924310205,10.0,Whittier,44.95446,-93.27833,LIC35684
-10383695.6783,5614354.8213,7026,LIC35684,RESTAURANT,CHRISTOS,1,2632 NICOLLET AVE,2632.0,NICOLLET,Routine,Complete,2023/08/23 15:00:00+00,3915783,Priority3,MN Rule 4626.1457,2023,Observed,0,98,852944,3402924310205,10.0,Whittier,44.95446,-93.27833,LIC35684
-10383695.6783,5614354.8213,7027,LIC35684,RESTAURANT,CHRISTOS,1,2632 NICOLLET AVE,2632.0,NICOLLET,Routine,Complete,2023/08/23 15:00:00+00,3915783,Priority3,MCO 188.390,2023,Observed,0,98,852945,3402924310205,10.0,Whittier,44.95446,-93.27833,LIC35684
-10379086.219,5615617.1329,7028,LIC388688,RESTAURANT,CAPITOL CAFE,1,2417 FRANKLIN AVE E #101,2417.0,FRANKLIN,Routine,Complete,2023/08/23 12:05:00+00,3914927,Priority3,MN Rule 4626.0955A,2023,Observed,0,94,852720,3602924120196,6.0,Seward,44.96248,-93.23692,LIC388688
-10379086.219,5615617.1329,7029,LIC388688,RESTAURANT,CAPITOL CAFE,1,2417 FRANKLIN AVE E #101,2417.0,FRANKLIN,Routine,Complete,2023/08/23 12:05:00+00,3914927,Priority2,MN Rule 4626.0400A,2023,Observed,2,94,852722,3602924120196,6.0,Seward,44.96248,-93.23692,LIC388688
-10379086.219,5615617.1329,7030,LIC388688,RESTAURANT,CAPITOL CAFE,1,2417 FRANKLIN AVE E #101,2417.0,FRANKLIN,Routine,Complete,2023/08/23 12:05:00+00,3914927,Priority1,MN Rule 4626.0395A2,2023,Observed,4,94,852842,3602924120196,6.0,Seward,44.96248,-93.23692,LIC388688
-10379086.219,5615617.1329,7031,LIC388688,RESTAURANT,CAPITOL CAFE,1,2417 FRANKLIN AVE E #101,2417.0,FRANKLIN,Routine,Complete,2023/08/23 12:05:00+00,3914927,Priority3,MN Rule 4626.0735AB,2023,Observed,0,94,852843,3602924120196,6.0,Seward,44.96248,-93.23692,LIC388688
-10383066.3869,5617018.2877,7032,LIC400610,RESTAURANT,HOTEL IVY,1,201 11TH ST S,201.0,11TH,Routine,Complete,2023/08/23 11:00:00+00,3914956,,,2023,,0,100,-1,2702924149002,7.0,Downtown West,44.97139,-93.27267,LIC400610
-10383066.3869,5617018.2877,7033,LIC400610,RESTAURANT,HOTEL IVY,1,201 11TH ST S,201.0,11TH,Routine,Complete,2023/08/23 11:00:00+00,3914956,Priority3,MN Rule 4626.0033A,2023,Observed,0,100,852599,2702924149002,7.0,Downtown West,44.97139,-93.27267,LIC400610
-10383066.3869,5617018.2877,7034,LIC400610,RESTAURANT,HOTEL IVY,1,201 11TH ST S,201.0,11TH,Routine,Complete,2023/08/23 11:00:00+00,3914956,Priority3,MN Rule 4626.1457,2023,Observed,0,100,852600,2702924149002,7.0,Downtown West,44.97139,-93.27267,LIC400610
-10382503.6978,5617885.9847,7035,LIC407959,RESTAURANT,WAVE BENTO,1,220 6TH ST S #275,220.0,6TH,Routine,Complete,2023/08/23 10:55:00+00,3946618,Priority2,MN Rule 4626.0442B,2023,Observed,2,84,852810,2702924110084,7.0,Downtown West,44.9769,-93.26762,LIC407959
-10382503.6978,5617885.9847,7036,LIC407959,RESTAURANT,WAVE BENTO,1,220 6TH ST S #275,220.0,6TH,Routine,Complete,2023/08/23 10:55:00+00,3946618,Priority1,MN Rule 4626.1620,2023,Corrected on-site,4,84,852811,2702924110084,7.0,Downtown West,44.9769,-93.26762,LIC407959
-10382503.6978,5617885.9847,7037,LIC407959,RESTAURANT,WAVE BENTO,1,220 6TH ST S #275,220.0,6TH,Routine,Complete,2023/08/23 10:55:00+00,3946618,Priority1,MN Rule 4626.0040C,2023,Observed,4,84,852812,2702924110084,7.0,Downtown West,44.9769,-93.26762,LIC407959
-10382503.6978,5617885.9847,7038,LIC407959,RESTAURANT,WAVE BENTO,1,220 6TH ST S #275,220.0,6TH,Routine,Complete,2023/08/23 10:55:00+00,3946618,Priority3,MN Rule 4626.0845E,2023,Observed,0,84,852813,2702924110084,7.0,Downtown West,44.9769,-93.26762,LIC407959
-10382503.6978,5617885.9847,7039,LIC407959,RESTAURANT,WAVE BENTO,1,220 6TH ST S #275,220.0,6TH,Routine,Complete,2023/08/23 10:55:00+00,3946618,Priority2,MN Rule 4626.0715,2023,Observed,2,84,852814,2702924110084,7.0,Downtown West,44.9769,-93.26762,LIC407959
-10382503.6978,5617885.9847,7040,LIC407959,RESTAURANT,WAVE BENTO,1,220 6TH ST S #275,220.0,6TH,Routine,Complete,2023/08/23 10:55:00+00,3946618,Priority2,MN Rule 4626.0355B,2023,Observed,2,84,852815,2702924110084,7.0,Downtown West,44.9769,-93.26762,LIC407959
-10382503.6978,5617885.9847,7041,LIC407959,RESTAURANT,WAVE BENTO,1,220 6TH ST S #275,220.0,6TH,Routine,Complete,2023/08/23 10:55:00+00,3946618,Priority2,MN Rule 4626.0408A,2023,Observed,2,84,852816,2702924110084,7.0,Downtown West,44.9769,-93.26762,LIC407959
-10382503.6978,5617885.9847,7042,LIC407959,RESTAURANT,WAVE BENTO,1,220 6TH ST S #275,220.0,6TH,Routine,Complete,2023/08/23 10:55:00+00,3946618,Priority3,MN Rule 4626.1515,2023,Observed,0,84,852817,2702924110084,7.0,Downtown West,44.9769,-93.26762,LIC407959
-10383441.826,5617244.7511,7043,LIC47308,RESTAURANT,BRIT'S PUB & EATING ESTABLISHMENT,1,1110 NICOLLET MALL,1110.0,NICOLLET MALL,Routine,Complete,2023/08/23 12:05:00+00,3914570,,,2023,,0,90,-1,2702924130288,7.0,Downtown West,44.97283,-93.27604,LIC47308
-10383441.826,5617244.7511,7044,LIC47308,RESTAURANT,BRIT'S PUB & EATING ESTABLISHMENT,1,1110 NICOLLET MALL,1110.0,NICOLLET MALL,Routine,Complete,2023/08/23 12:05:00+00,3914570,Priority1,MN Rule 4626.0805C1,2023,Observed,4,90,819737,2702924130288,7.0,Downtown West,44.97283,-93.27604,LIC47308
-10383441.826,5617244.7511,7045,LIC47308,RESTAURANT,BRIT'S PUB & EATING ESTABLISHMENT,1,1110 NICOLLET MALL,1110.0,NICOLLET MALL,Routine,Complete,2023/08/23 12:05:00+00,3914570,Priority2,MN Rule 4626.0408A,2023,Observed,2,90,852626,2702924130288,7.0,Downtown West,44.97283,-93.27604,LIC47308
-10383441.826,5617244.7511,7046,LIC47308,RESTAURANT,BRIT'S PUB & EATING ESTABLISHMENT,1,1110 NICOLLET MALL,1110.0,NICOLLET MALL,Routine,Complete,2023/08/23 12:05:00+00,3914570,Priority1,MN Rule 4626.0395A2,2023,Observed,4,90,852627,2702924130288,7.0,Downtown West,44.97283,-93.27604,LIC47308
-10382889.9207,5617494.489,7047,LIC51609,RESTAURANT,GINELLI'S PIZZA,2,121 8TH ST S #235,121.0,8TH,Routine,Complete,2023/08/23 13:45:00+00,3901487,Priority3,MN Rule 4626.0435A,2023,Observed,0,92,804255,2702924110080,7.0,Downtown West,44.97441,-93.27109,LIC51609
-10382889.9207,5617494.489,7048,LIC51609,RESTAURANT,GINELLI'S PIZZA,2,121 8TH ST S #235,121.0,8TH,Routine,Complete,2023/08/23 13:45:00+00,3901487,Priority1,MN Rule 4626.0395A2,2023,Observed,4,92,852665,2702924110080,7.0,Downtown West,44.97441,-93.27109,LIC51609
-10382889.9207,5617494.489,7049,LIC51609,RESTAURANT,GINELLI'S PIZZA,2,121 8TH ST S #235,121.0,8TH,Routine,Complete,2023/08/23 13:45:00+00,3901487,Priority1,MN Rule 4626.0040C,2023,Observed,4,92,852670,2702924110080,7.0,Downtown West,44.97441,-93.27109,LIC51609
-10382889.9207,5617494.489,7050,LIC51609,RESTAURANT,GINELLI'S PIZZA,2,121 8TH ST S #235,121.0,8TH,Routine,Complete,2023/08/23 13:45:00+00,3901487,Priority3,MN Rule 4626.0033A,2023,Observed,0,92,852671,2702924110080,7.0,Downtown West,44.97441,-93.27109,LIC51609
-10380106.2602,5615952.1008,7051,LIC23962,INSTITUTION,ANEW DIMENSION CHILD ENRICHMENT CENTER,1,1819 MINNEHAHA AVE,1819.0,MINNEHAHA,Routine,Complete,2023/08/24 10:55:00+00,3914734,Priority1,MN Rule 4626.1620,2023,Observed,4,96,820190,2502924330115,6.0,Seward,44.96461,-93.24608,LIC23962
-10380106.2602,5615952.1008,7052,LIC23962,INSTITUTION,ANEW DIMENSION CHILD ENRICHMENT CENTER,1,1819 MINNEHAHA AVE,1819.0,MINNEHAHA,Routine,Complete,2023/08/24 10:55:00+00,3914734,Priority3,MN Rule 4626.0033A,2023,Observed,0,96,852954,2502924330115,6.0,Seward,44.96461,-93.24608,LIC23962
-10381985.6607,5615722.5232,7053,LIC25169,RESTAURANT,GREAT DRAGON,1,1916 CHICAGO AVE,1916.0,CHICAGO,Follow-Up,Complete,2023/08/28 13:50:00+00,3949123,,,2023,,0,88,-1,2602924330106,6.0,Ventura Village,44.96315,-93.26296,LIC25169
-10381985.6607,5615722.5232,7054,LIC25169,RESTAURANT,GREAT DRAGON,1,1916 CHICAGO AVE,1916.0,CHICAGO,Follow-Up,Complete,2023/08/28 13:50:00+00,3949123,Priority3,MN Rule 4626.1395D,2023,Observed,0,88,851897,2602924330106,6.0,Ventura Village,44.96315,-93.26296,LIC25169
-10381985.6607,5615722.5232,7055,LIC25169,RESTAURANT,GREAT DRAGON,1,1916 CHICAGO AVE,1916.0,CHICAGO,Follow-Up,Complete,2023/08/28 13:50:00+00,3949123,Priority3,MN Rule 4626.0735AB,2023,Observed,0,88,851898,2602924330106,6.0,Ventura Village,44.96315,-93.26296,LIC25169
-10381985.6607,5615722.5232,7056,LIC25169,RESTAURANT,GREAT DRAGON,1,1916 CHICAGO AVE,1916.0,CHICAGO,Follow-Up,Complete,2023/08/28 13:50:00+00,3949123,Priority3,MN Rule 4626.0300A,2023,Observed,0,88,851899,2602924330106,6.0,Ventura Village,44.96315,-93.26296,LIC25169
-10381985.6607,5615722.5232,7057,LIC25169,RESTAURANT,GREAT DRAGON,1,1916 CHICAGO AVE,1916.0,CHICAGO,Follow-Up,Complete,2023/08/28 13:50:00+00,3949123,Priority1,MN Rule 4626.0235A(1),2023,Observed,4,88,851900,2602924330106,6.0,Ventura Village,44.96315,-93.26296,LIC25169
-10381985.6607,5615722.5232,7058,LIC25169,RESTAURANT,GREAT DRAGON,1,1916 CHICAGO AVE,1916.0,CHICAGO,Follow-Up,Complete,2023/08/28 13:50:00+00,3949123,Priority1,MN Rule 4626.0235A(2),2023,Observed,4,88,851901,2602924330106,6.0,Ventura Village,44.96315,-93.26296,LIC25169
-10381985.6607,5615722.5232,7059,LIC25169,RESTAURANT,GREAT DRAGON,1,1916 CHICAGO AVE,1916.0,CHICAGO,Follow-Up,Complete,2023/08/28 13:50:00+00,3949123,Priority3,MN Rule 4626.0840C,2023,Observed,0,88,851903,2602924330106,6.0,Ventura Village,44.96315,-93.26296,LIC25169
-10381985.6607,5615722.5232,7060,LIC25169,RESTAURANT,GREAT DRAGON,1,1916 CHICAGO AVE,1916.0,CHICAGO,Follow-Up,Complete,2023/08/28 13:50:00+00,3949123,Priority3,MN Rule 4626.0285B,2023,Observed,0,88,851905,2602924330106,6.0,Ventura Village,44.96315,-93.26296,LIC25169
-10381985.6607,5615722.5232,7061,LIC25169,RESTAURANT,GREAT DRAGON,1,1916 CHICAGO AVE,1916.0,CHICAGO,Follow-Up,Complete,2023/08/28 13:50:00+00,3949123,Priority1,MN Rule 4626.0805C1,2023,Observed,4,88,851907,2602924330106,6.0,Ventura Village,44.96315,-93.26296,LIC25169
-10377639.159,5613447.1481,7062,LIC34368,RESTAURANT,SONORA GRILL LONGFELLOW,1,3300 LAKE ST E,3300.0,LAKE,Follow-Up,Complete,2023/08/25 14:25:00+00,3949187,,,2023,,0,98,-1,3102923330121,9.0,Longfellow,44.94869,-93.22392,LIC34368
-10377639.159,5613447.1481,7063,LIC34368,RESTAURANT,SONORA GRILL LONGFELLOW,1,3300 LAKE ST E,3300.0,LAKE,Follow-Up,Complete,2023/08/25 14:25:00+00,3949187,Priority3,MN Rule 4626.0285B,2023,Observed,0,98,852016,3102923330121,9.0,Longfellow,44.94869,-93.22392,LIC34368
-10377639.159,5613447.1481,7064,LIC34368,RESTAURANT,SONORA GRILL LONGFELLOW,1,3300 LAKE ST E,3300.0,LAKE,Follow-Up,Complete,2023/08/25 14:25:00+00,3949187,Priority2,MN Rule 4626.0840A,2023,Observed,2,98,852018,3102923330121,9.0,Longfellow,44.94869,-93.22392,LIC34368
-10377639.159,5613447.1481,7065,LIC34368,RESTAURANT,SONORA GRILL LONGFELLOW,1,3300 LAKE ST E,3300.0,LAKE,Follow-Up,Complete,2023/08/25 14:25:00+00,3949187,Priority3,MN Rule 4626.0033A,2023,Observed,0,98,852023,3102923330121,9.0,Longfellow,44.94869,-93.22392,LIC34368
-10378711.9191,5613500.2446,7066,LIC361600,RESTAURANT,WENDY'S 411,1,2931 26TH AVE S,2931.0,26TH,Routine,Complete,2023/08/14 14:10:00+00,3914863,,,2023,,0,98,-1,3602924430103,9.0,Longfellow,44.94903,-93.23356,LIC361600
-10378711.9191,5613500.2446,7067,LIC361600,RESTAURANT,WENDY'S 411,1,2931 26TH AVE S,2931.0,26TH,Routine,Complete,2023/08/14 14:10:00+00,3914863,Priority3,MCO 204.30A,2023,Observed,0,98,820773,3602924430103,9.0,Longfellow,44.94903,-93.23356,LIC361600
-10378711.9191,5613500.2446,7068,LIC361600,RESTAURANT,WENDY'S 411,1,2931 26TH AVE S,2931.0,26TH,Routine,Complete,2023/08/14 14:10:00+00,3914863,Priority3,MCO 188.390,2023,Observed,0,98,820775,3602924430103,9.0,Longfellow,44.94903,-93.23356,LIC361600
-10378711.9191,5613500.2446,7069,LIC361600,RESTAURANT,WENDY'S 411,1,2931 26TH AVE S,2931.0,26TH,Routine,Complete,2023/08/14 14:10:00+00,3914863,Priority2,MN Rule 4626.0390B,2023,Corrected on-site,2,98,853542,3602924430103,9.0,Longfellow,44.94903,-93.23356,LIC361600
-10381447.904,5617876.1891,7070,LIC363877,RESTAURANT,JIMMY JOHN'S,2,720 3RD ST S,720.0,3RD,Routine,Complete,2023/08/21 16:59:00+00,3873507,Priority3,MCO 188.370,2023,Observed,0,100,853584,2602924210176,3.0,Downtown East,44.97684,-93.25813,LIC363877
-10381447.904,5617876.1891,7071,LIC363877,RESTAURANT,JIMMY JOHN'S,2,720 3RD ST S,720.0,3RD,Routine,Complete,2023/08/21 16:59:00+00,3873507,Priority3,MN Rule 4626.1475A,2023,Observed,0,100,853585,2602924210176,3.0,Downtown East,44.97684,-93.25813,LIC363877
-10381522.3291,5617871.4268,7072,LIC374794,RESTAURANT,CANOPY BY HILTON MINNEAPOLIS-MILL DISTRICT,1,700 3RD ST S,700.0,3RD,Follow-Up,Complete,2023/08/24 13:33:00+00,3948758,,,2023,,0,98,-1,2602924210139,3.0,Downtown East,44.97681,-93.2588,LIC374794
-10381522.3291,5617871.4268,7073,LIC374794,RESTAURANT,CANOPY BY HILTON MINNEAPOLIS-MILL DISTRICT,1,700 3RD ST S,700.0,3RD,Follow-Up,Complete,2023/08/24 13:33:00+00,3948758,Priority2,MN Rule 4626.0442A,2023,Observed,2,98,850828,2602924210139,3.0,Downtown East,44.97681,-93.2588,LIC374794
-10381522.3291,5617871.4268,7074,LIC374794,RESTAURANT,CANOPY BY HILTON MINNEAPOLIS-MILL DISTRICT,1,700 3RD ST S,700.0,3RD,Follow-Up,Complete,2023/08/24 13:33:00+00,3948758,Priority3,MN Rule 4626.0563,2023,Observed,0,98,850840,2602924210139,3.0,Downtown East,44.97681,-93.2588,LIC374794
-10380145.6021,5615724.9439,7075,LIC381199,INSTITUTION,RIVERSIDE ADULT CARE,1,924 19TH AVE S,924.0,19TH,Routine,Complete,2023/08/24 11:40:00+00,3930095,,,2023,,0,100,-1,2502924330116,6.0,Seward,44.96317,-93.24643,LIC381199
-10381739.6968,5613698.7104,7076,LIC381929,FOOD TRUCK,EL TACOTORRO,1,920 LAKE ST E #150,920.0,LAKE,Follow-Up,Complete,2023/08/31 11:20:00+00,3949251,,,2023,,0,100,-1,3502924349000,9.0,Midtown Phillips,44.95029,-93.26075,LIC381929
-10384123.9041,5613622.548,7077,LIC388806,RESTAURANT,IMAN CAFE #7,2,2910 PILLSBURY AVE,2910.0,PILLSBURY,Routine,Complete,2023/08/24 12:55:00+00,3905156,,,2023,,0,86,-1,3402924340303,10.0,Whittier,44.9498,-93.28217,LIC388806
-10384123.9041,5613622.548,7078,LIC388806,RESTAURANT,IMAN CAFE #7,2,2910 PILLSBURY AVE,2910.0,PILLSBURY,Routine,Complete,2023/08/24 12:55:00+00,3905156,Priority3,MN Rule 4626.0495,2023,Observed,0,86,805589,3402924340303,10.0,Whittier,44.9498,-93.28217,LIC388806
-10384123.9041,5613622.548,7079,LIC388806,RESTAURANT,IMAN CAFE #7,2,2910 PILLSBURY AVE,2910.0,PILLSBURY,Routine,Complete,2023/08/24 12:55:00+00,3905156,Priority3,MN Rule 4626.0840C,2023,Observed,0,86,805590,3402924340303,10.0,Whittier,44.9498,-93.28217,LIC388806
-10384123.9041,5613622.548,7080,LIC388806,RESTAURANT,IMAN CAFE #7,2,2910 PILLSBURY AVE,2910.0,PILLSBURY,Routine,Complete,2023/08/24 12:55:00+00,3905156,Priority3,MN Rule 4626.1515,2023,Observed,0,86,805591,3402924340303,10.0,Whittier,44.9498,-93.28217,LIC388806
-10384123.9041,5613622.548,7081,LIC388806,RESTAURANT,IMAN CAFE #7,2,2910 PILLSBURY AVE,2910.0,PILLSBURY,Routine,Complete,2023/08/24 12:55:00+00,3905156,Priority2,MN Rule 4626.0680B,2023,Observed,2,86,805592,3402924340303,10.0,Whittier,44.9498,-93.28217,LIC388806
-10384123.9041,5613622.548,7082,LIC388806,RESTAURANT,IMAN CAFE #7,2,2910 PILLSBURY AVE,2910.0,PILLSBURY,Routine,Complete,2023/08/24 12:55:00+00,3905156,Priority3,MCO 204.30A,2023,Observed,0,86,853425,3402924340303,10.0,Whittier,44.9498,-93.28217,LIC388806
-10384123.9041,5613622.548,7083,LIC388806,RESTAURANT,IMAN CAFE #7,2,2910 PILLSBURY AVE,2910.0,PILLSBURY,Routine,Complete,2023/08/24 12:55:00+00,3905156,Priority3,MN Rule 4626.1040B,2023,Observed,0,86,853426,3402924340303,10.0,Whittier,44.9498,-93.28217,LIC388806
-10384123.9041,5613622.548,7084,LIC388806,RESTAURANT,IMAN CAFE #7,2,2910 PILLSBURY AVE,2910.0,PILLSBURY,Routine,Complete,2023/08/24 12:55:00+00,3905156,Priority3,MN Rule 4626.0735AB,2023,Observed,0,86,853427,3402924340303,10.0,Whittier,44.9498,-93.28217,LIC388806
-10384123.9041,5613622.548,7085,LIC388806,RESTAURANT,IMAN CAFE #7,2,2910 PILLSBURY AVE,2910.0,PILLSBURY,Routine,Complete,2023/08/24 12:55:00+00,3905156,Priority2,MN Rule 4626.0840A,2023,Observed,2,86,853428,3402924340303,10.0,Whittier,44.9498,-93.28217,LIC388806
-10384123.9041,5613622.548,7086,LIC388806,RESTAURANT,IMAN CAFE #7,2,2910 PILLSBURY AVE,2910.0,PILLSBURY,Routine,Complete,2023/08/24 12:55:00+00,3905156,Priority1,MN Rule 4626.0260,2023,Observed,4,86,853429,3402924340303,10.0,Whittier,44.9498,-93.28217,LIC388806
-10384123.9041,5613622.548,7087,LIC388806,RESTAURANT,IMAN CAFE #7,2,2910 PILLSBURY AVE,2910.0,PILLSBURY,Routine,Complete,2023/08/24 12:55:00+00,3905156,Priority2,MN Rule 4626.0705B,2023,Observed,2,86,853430,3402924340303,10.0,Whittier,44.9498,-93.28217,LIC388806
-10384123.9041,5613622.548,7088,LIC388806,RESTAURANT,IMAN CAFE #7,2,2910 PILLSBURY AVE,2910.0,PILLSBURY,Routine,Complete,2023/08/24 12:55:00+00,3905156,Priority3,MN Rule 4626.1520A,2023,Observed,0,86,853431,3402924340303,10.0,Whittier,44.9498,-93.28217,LIC388806
-10384123.9041,5613622.548,7089,LIC388806,RESTAURANT,IMAN CAFE #7,2,2910 PILLSBURY AVE,2910.0,PILLSBURY,Routine,Complete,2023/08/24 12:55:00+00,3905156,Priority3,MN Rule 4626.0850,2023,Observed,0,86,853432,3402924340303,10.0,Whittier,44.9498,-93.28217,LIC388806
-10384123.9041,5613622.548,7090,LIC388806,RESTAURANT,IMAN CAFE #7,2,2910 PILLSBURY AVE,2910.0,PILLSBURY,Routine,Complete,2023/08/24 12:55:00+00,3905156,Priority1,MN Rule 4626.0395A1,2023,Observed,4,86,853433,3402924340303,10.0,Whittier,44.9498,-93.28217,LIC388806
-10381908.1092,5613355.9921,7091,LIC388840,RESTAURANT,TAQUERIA LOS OCAMPO,1,801 LAKE ST E,801.0,LAKE,Follow-Up,Complete,2023/08/28 12:50:00+00,3949011,,,2023,,0,94,-1,0202824210233,9.0,Powderhorn Park,44.9481,-93.26226,LIC388840
-10381908.1092,5613355.9921,7092,LIC388840,RESTAURANT,TAQUERIA LOS OCAMPO,1,801 LAKE ST E,801.0,LAKE,Follow-Up,Complete,2023/08/28 12:50:00+00,3949011,Priority3,MN Rule 4626.0033A,2023,Observed,0,94,851626,0202824210233,9.0,Powderhorn Park,44.9481,-93.26226,LIC388840
-10381908.1092,5613355.9921,7093,LIC388840,RESTAURANT,TAQUERIA LOS OCAMPO,1,801 LAKE ST E,801.0,LAKE,Follow-Up,Complete,2023/08/28 12:50:00+00,3949011,Priority3,MN Rule 4626.0235A(4),2023,Observed,0,94,851632,0202824210233,9.0,Powderhorn Park,44.9481,-93.26226,LIC388840
-10381908.1092,5613355.9921,7094,LIC388840,RESTAURANT,TAQUERIA LOS OCAMPO,1,801 LAKE ST E,801.0,LAKE,Follow-Up,Complete,2023/08/28 12:50:00+00,3949011,Priority3,MN Rule 4626.0840C,2023,Observed,0,94,851633,0202824210233,9.0,Powderhorn Park,44.9481,-93.26226,LIC388840
-10381908.1092,5613355.9921,7095,LIC388840,RESTAURANT,TAQUERIA LOS OCAMPO,1,801 LAKE ST E,801.0,LAKE,Follow-Up,Complete,2023/08/28 12:50:00+00,3949011,Priority3,MN Rule 4626.0285B,2023,Observed,0,94,851634,0202824210233,9.0,Powderhorn Park,44.9481,-93.26226,LIC388840
-10381908.1092,5613355.9921,7096,LIC388840,RESTAURANT,TAQUERIA LOS OCAMPO,1,801 LAKE ST E,801.0,LAKE,Follow-Up,Complete,2023/08/28 12:50:00+00,3949011,Priority2,MN Rule 4626.1110AB,2023,Observed,2,94,851635,0202824210233,9.0,Powderhorn Park,44.9481,-93.26226,LIC388840
-10381908.1092,5613355.9921,7097,LIC388840,RESTAURANT,TAQUERIA LOS OCAMPO,1,801 LAKE ST E,801.0,LAKE,Follow-Up,Complete,2023/08/28 12:50:00+00,3949011,Priority1,MN Rule 4626.0395A1,2023,Observed,4,94,851640,0202824210233,9.0,Powderhorn Park,44.9481,-93.26226,LIC388840
-10378888.3684,5614880.8737,7098,LIC397666,INSTITUTION,HARMONY ADULT DAY CARE,1,2450 26TH AVE S,2450.0,26TH,Routine,Complete,2023/08/24 11:20:00+00,3914328,,,2023,,0,92,-1,3602924130033,2.0,Seward,44.9578,-93.23514,LIC397666
-10378888.3684,5614880.8737,7099,LIC397666,INSTITUTION,HARMONY ADULT DAY CARE,1,2450 26TH AVE S,2450.0,26TH,Routine,Complete,2023/08/24 11:20:00+00,3914328,Priority3,MN Rule 4626.0033A,2023,Observed,0,92,818933,3602924130033,2.0,Seward,44.9578,-93.23514,LIC397666
-10378888.3684,5614880.8737,7100,LIC397666,INSTITUTION,HARMONY ADULT DAY CARE,1,2450 26TH AVE S,2450.0,26TH,Routine,Complete,2023/08/24 11:20:00+00,3914328,Priority2,MN Rule 4626.1440,2023,Observed,2,92,852855,3602924130033,2.0,Seward,44.9578,-93.23514,LIC397666
-10378888.3684,5614880.8737,7101,LIC397666,INSTITUTION,HARMONY ADULT DAY CARE,1,2450 26TH AVE S,2450.0,26TH,Routine,Complete,2023/08/24 11:20:00+00,3914328,Priority2,MN Rule 4626.1445,2023,Observed,2,92,852856,3602924130033,2.0,Seward,44.9578,-93.23514,LIC397666
-10378888.3684,5614880.8737,7102,LIC397666,INSTITUTION,HARMONY ADULT DAY CARE,1,2450 26TH AVE S,2450.0,26TH,Routine,Complete,2023/08/24 11:20:00+00,3914328,Priority1,MN Rule 4626.0395A2,2023,Observed,4,92,852863,3602924130033,2.0,Seward,44.9578,-93.23514,LIC397666
-10384087.5704,5613490.9436,7103,LIC406755,RESTAURANT,AHLAN COFFEE #113,2,200 LAKE ST W,200.0,LAKE,Routine,Complete,2023/08/24 11:50:00+00,3946709,Priority2,MN Rule 4626.0715,2023,Observed,2,82,853178,3402924340304,10.0,Whittier,44.94897,-93.28185,LIC406755
-10384087.5704,5613490.9436,7104,LIC406755,RESTAURANT,AHLAN COFFEE #113,2,200 LAKE ST W,200.0,LAKE,Routine,Complete,2023/08/24 11:50:00+00,3946709,Priority2,MN Rule 4626.1440,2023,Observed,2,82,853179,3402924340304,10.0,Whittier,44.94897,-93.28185,LIC406755
-10384087.5704,5613490.9436,7105,LIC406755,RESTAURANT,AHLAN COFFEE #113,2,200 LAKE ST W,200.0,LAKE,Routine,Complete,2023/08/24 11:50:00+00,3946709,Priority2,MN Rule 4626.1445,2023,Observed,2,82,853180,3402924340304,10.0,Whittier,44.94897,-93.28185,LIC406755
-10384087.5704,5613490.9436,7106,LIC406755,RESTAURANT,AHLAN COFFEE #113,2,200 LAKE ST W,200.0,LAKE,Routine,Complete,2023/08/24 11:50:00+00,3946709,Priority2,MN Rule 4626.1110AB,2023,Observed,2,82,853181,3402924340304,10.0,Whittier,44.94897,-93.28185,LIC406755
-10384087.5704,5613490.9436,7107,LIC406755,RESTAURANT,AHLAN COFFEE #113,2,200 LAKE ST W,200.0,LAKE,Routine,Complete,2023/08/24 11:50:00+00,3946709,Priority3,MN Rule 4626.0955A,2023,Observed,0,82,853182,3402924340304,10.0,Whittier,44.94897,-93.28185,LIC406755
-10384087.5704,5613490.9436,7108,LIC406755,RESTAURANT,AHLAN COFFEE #113,2,200 LAKE ST W,200.0,LAKE,Routine,Complete,2023/08/24 11:50:00+00,3946709,Priority3,MN Rule 4626.0300A,2023,Observed,0,82,853183,3402924340304,10.0,Whittier,44.94897,-93.28185,LIC406755
-10384087.5704,5613490.9436,7109,LIC406755,RESTAURANT,AHLAN COFFEE #113,2,200 LAKE ST W,200.0,LAKE,Routine,Complete,2023/08/24 11:50:00+00,3946709,Priority3,MN Rule 4626.1565ABD,2023,Observed,0,82,853184,3402924340304,10.0,Whittier,44.94897,-93.28185,LIC406755
